,polarity,subjectivity
Polly_Nirvana_1993,1.586032892321652e-17,0.505952380952381
Polyester_Maximilian Hecker_2001,0.03214285714285714,0.4202380952380952
Pon De Floor_Major Lazer  Vybz Kartel  Afrojack_2009,0.0625,0.5
Poor Tom (Album Version)_Led Zeppelin_1982,-0.3150793650793651,0.4984126984126984
Pop A Cap In Yo' Ass_Ben Watt feat Estelle_2005,0.06979166666666665,0.28020833333333334
Popovic_Mando Diao_2006,0.08326001955034214,0.5924731182795697
Poppin' Them Thangs_G-Unit_2003,-0.036197916666666684,0.4591435185185184
Por Arriesgarnos_Jennifer Lopez_2007,0.0,0.0
Por La Calle Abajo_Los Chunguitos_2000,-1.0,1.0
Porque Me Gusta A Morir_Isabel Pantoja_1993,0.0,0.0
Porque Nos Queremos_Los Chichos_1987,0.0,0.0
Porque Yo Te Amo_Leonardo Favio_1989,0.0,0.0
Pose No Threat_Lunasicc_1997,-0.025502164502164498,0.4581392496392497
Position_Terror Fabulous_1995,0.12615520282186943,0.47802469135802456
Posterchild for Tragedy_Sugarbomb_2001,-0.19793388429752065,0.4787878787878789
Posters_Five Fingers of Funk_1995,0.006216223863282684,0.42007045242339364
Pour Jane (Live Acoustique)_Cali_2005,0.0,0.6666666666666666
Pray On_Babbie Mason_2010,0.24803921568627452,0.48039215686274506
Prayer For The Dying (Album Version)_Seal_1994,-0.06000000000000001,0.68
Prayer For The Dying (Live In Paris)_Seal_2005,-0.06000000000000001,0.68
Praying For Time_George Michael_1990,-0.07172619047619047,0.4299603174603174
PrecÃ­s_Casual_2008,0.0,0.0
Preparation_Vangelis_2004,0.0,0.0
Prequel To The Sequel (Album Version)_Between The Buried And Me_2007,0.2182609057609057,0.5720383782883781
Pretend_Shelby Lynne_2008,0.28846153846153844,0.5423076923076923
Pretty Girl (Amended Version)_No Address_2005,0.1328798185941043,0.303514739229025
Pretty Please Me_Dickies_1986,0.217269635126778,0.6448670377241806
Pretty Smiles & Shattered Teeth_Soilent Green_2005,-0.07307539682539682,0.4527380952380953
Pretty Vacant_Sex Pistols_1977,0.2482758620689655,0.8827586206896553
Pretty Woman (LP Version)_The Paul Butterfield Blues Band_1971,0.01968599033816425,0.31980676328502416
Price I Pay_Jane's Addiction_2003,0.15847410714285712,0.5366857142857143
Price Of The Fire_John Stewart_2009,0.07070707070707072,0.31717171717171727
Primary_The Cure_1981,0.15752688172043008,0.36908602150537634
Primordial Breath_Eluveitie_2008,-0.0029761904761904704,0.46309523809523806
Princess Black_Sizzla_1997,0.2927396616541353,0.6931860902255639
Printemps_Les Ogres De Barback_1999,-0.4,0.7
Print_Jacob Young_1976,0.0521043771043771,0.4481481481481482
Private Dancer_Heavy D_2008,0.1962611607142857,0.534972075249853
Privilege of Evil (From the Privilege of Evil EP)_Amorphis_1993,-1.0,1.0
Problem Solver_Valient Thorr_2006,0.012115800865800865,0.32681277056277064
Problems_Mil featuring Petey Pablo_2001,-0.0496787603930461,0.5167564247921391
Procession_Vangelis_1990,0.10000000000000002,0.3333333333333333
Profecias_Vox Dei_1971,0.0,0.0
Programmed to Consume_Abysmal Dawn_2008,-0.036111111111111115,0.36851851851851847
Proibida Pra Mim (Grazon)_Zeca Baleiro_2000,0.0,0.0
Prolog auf Erden_Equilibrium_2008,0.0,0.0
Proud mary_Creedence Clearwater Revisited_1998,0.3258297258297258,0.5023088023088023
Proud_Korn_1996,0.321875,0.6875
Prove Something (explicit album version)_Fat Joe_2002,-0.061135004860590814,0.4904506951381952
Psalm 27_Donnie McClurkin_2000,0.8638888888888894,0.9666666666666666
Psychopath_Lizzy Borden_1985,0.1106153846153846,0.6405128205128205
Pub Pusher_Republica_1998,-0.11111111111111112,0.33111111111111113
Punk Rocker '97_Special Duties_1995,0.09100529100529098,0.3641534391534391
Pure Hatred_The Berzerker_2002,-0.08412698412698415,0.4555555555555556
Puritania_Dimmu Borgir_2001,0.20221088435374152,0.47380952380952385
Push It_Salt-N-Pepa_1988,0.5966666666666666,0.6945833333333332
Push Push_Kat Deluna  Akon_2010,0.5816326530612245,0.557482993197279
Pushbike Song_Mungo Jerry_2001,-0.05000000000000002,0.4775862068965519
Pushing Me Away (Album Version)_Linkin Park_2000,-0.05679012345679013,0.21512345679012346
Que Arribi L'Estiu_Dijous Paella_2005,0.0,0.0
Que Devient Ton Poing Quand Tu Tends Les Doigts_Miossec_1995,0.0,0.0
Que Si_ Que No_Jody Bernal_2000,0.0,0.0
Que Vas A Hacer_Daddy Yankee  May-Be_2004,0.0,0.0
Que Viva El Amor_Flor Silvestre_0,0.0,0.0
Que Vuelvas_Shakira_1998,-0.15000000000000002,0.7
Queen Of The Hours (2001 Digital Remaster)_Electric Light Orchestra_2012,-0.11666666666666667,0.23333333333333334
Question Authority_Circle Jerks_1982,-0.029365079365079365,0.4012698412698413
Quiero_Carlos Ponce_2002,0.0,1.0
Quiero_Juana Molina_2003,0.0,0.0
Rachel's retribution_Anne Dudley_2006,0.0,0.0
Radar For Love_Kiss_1985,0.27798821548821545,0.5324915824915825
Radiation Blues_Dax Riggs_2007,-0.052500000000000005,0.4225
Rafaniello_99 Posse_1992,0.0,0.0
Raggy Road_Capleton_1997,-0.04393518518518519,0.5253395061728393
Ragoo_Kings Of Leon_2007,-0.19854497354497358,0.4104497354497354
Raha ratkaisee_Irwin Goodman_1966,0.0,0.0
Rain And Snow_Pentangle_1973,0.06962962962962962,0.4625925925925926
Rain Down On Me_Kane_2001,-0.053174603174603194,0.5222222222222221
Rain Love_Al Denson_1999,0.12473404255319147,0.5521276595744682
Rainbow '65 (part 2) - Live_Gene Chandler_1996,0.14776830808080807,0.5488888888888889
Rainbow Eyes_Rainbow_1978,0.18425925925925923,0.51494708994709
Raining On Our Love_Shania Twain_1995,0.15790513833992095,0.617391304347826
Raining Revolution (Live) (Unplugged)_ARRESTED DEVELOPMENT_1993,0.21422385620915035,0.44892390289449113
Raise Your Hands_Bon Jovi_1986,0.12116161616161616,0.4436868686868688
Raise Your Hand_Janis Joplin_1988,0.03750000000000001,0.5611111111111111
Rapture (Us Disco Version) (1999 Digital Remaster)_Blondie_1981,0.1521164021164021,0.5120181405895691
Rattlesnake_A Static Lullaby_2008,0.009007936507936503,0.5312301587301587
Rave On (Live 1982)_Marshall Crenshaw_2000,-0.0029761904761904804,0.6914285714285715
Raw Power_Iggy And The Stooges_1996,-0.05498130341880345,0.5042735042735044
Razor_Foo Fighters_2005,0.2777777777777778,0.6444444444444445
Ready For Love_Kelly Sweet_2007,0.22500000000000003,0.5955882352941176
Ready For The Floor (Radio Edit)_Hot Chip_2008,0.13333333333333336,0.5
Ready Now_Bukue One_0,0.02181621408894135,0.6707759412304866
Real Love_The Smashing Pumpkins_2000,0.32921146953405017,0.6487455197132616
Real McKoy Feat Busy Signal_Mavado_2007,0.04250889577594123,0.37884887839433307
Real People (Cybernetic Dub)_Apache Indian_1997,-0.20885867604617614,0.534244227994228
Real World_Snowgoons_2007,0.21995056497175147,0.5629943502824859
REALIZATION,0.0,0.0
Realizer_The Crystal Method_2004,0.0,0.0
Real_ Real_ Real (BBC In Concert)_Jesus Jones_1990,0.25719696969696965,0.3568602693602694
Reason_Novembre_2006,0.2266203703703704,0.4754629629629629
Rebel Music_Wyclef Jean featuring Prodigy of Mobb Deep_2003,0.11601562500000005,0.5421875
Rebelion_Juanes_2008,0.0,0.0
Reborn (Explicit)_Drowning Pool_2007,-0.09054232804232809,0.5534391534391535
RECKLESS_This Is Hell_2008,-0.17333333333333337,0.6058333333333333
Recordar Es Vivir_El Gran Silencio_2002,0.0,1.0
Red (Main Version)_Motograter_2003,0.1,0.17391304347826086
Red Balloon_We Show Up On Radar_0,0.06666666666666667,0.06666666666666667
Red Orange Yellow_Photo Atlas_2007,0.2486111111111111,0.4945436507936508
Red Sky_Thrice_2005,0.016666666666666677,0.4555555555555556
Red Socks Pugie_Foals_2008,0.8,0.9
Red Umbrella (Album Version)_Faith Hill_2007,0.2655701754385965,0.4511695906432749
Redwing_Hem_2004,-0.021618357487922707,0.45205314009661846
Red_Zebra_1999,-0.019559228650137747,0.45454545454545453
Reefer Head Woman_Aerosmith_1979,0.2365381708238851,0.5056386999244141
Refuge_Matisyahu_2004,-0.16803030303030303,0.47712121212121206
Regarde Un Peu La France_Miossec_1995,0.0,0.0
Regresa A Mi (Unbreak My Heart)_Yuridia_2006,0.0,0.0
Release Me_Don Gibson_1960,0.0,0.0
Release_LORE_2012,0.372972972972973,0.545945945945946
Remember (The Beauty Of Simplicity Album Version)_Telecast_2003,0.02037037037037036,0.42962962962962964
Remember (Walkin' In the Sand)_The Shangri-Las_1964,0.1845959595959596,0.40328282828282824
Remember Me Lover (Album Version)_Porcupine Tree_2009,-0.337202380952381,0.4699404761904762
Reminisce For A While (Sung With Raul Malo)_Neil Diamond_1996,0.2298076923076923,0.23750000000000007
Rendezvous - Ich hab' Dich seit langem nicht gesehen_Jawoll_1990,0.0,0.0
Rescue Me_Fontella Bass_1965,0.16842105263157894,0.563157894736842
Respect This Hustle (Explicit Album Version)_TI_2007,-0.08154925882198608,0.5531273776728322
Resurrection Man_Heaven 17_1996,0.20833333333333337,0.4388888888888889
Rette Mich SpÃ¤ter (Michael Ilbert Radio Mix)_2raumwohnung_2010,0.0,0.0
Reuben James_Kenny Rogers_1993,0.28780062530062533,0.5061507936507935
Reunion_Bobbie Gentry_1968,0.045596064814814805,0.591660052910053
Revelations,0.0,0.0
Revolution Action_Atari Teenage Riot_1999,0.21144683612945334,0.34774774774774764
Rice Dream Girl_Casiotone For The Painfully Alone_1999,0.05654761904761904,0.6336309523809524
Ricky Ticky Toc_Eminem_2004,-0.13000283446712022,0.4572987528344673
Ride On Time (Original Version)_Black Box_1989,0.21428571428571425,0.5742857142857143
Ride Ranger Ride_Roy Rogers_1999,0.042857142857142864,0.24285714285714285
Ride Wit Me_T-Bone_2001,0.036153846153846154,0.44153846153846155
Rider 4 Real_G Unit ft 50 Cent_ Lloyd Banks and Tony Yayo_0,0.09255968203336624,0.4592725500620239
Right Now_Korn_2003,-0.3870310245310245,0.6357187950937948
Right to Work (Live)_Chelsea_1991,0.09374999999999997,0.5424107142857143
Right To Work_Chelsea_1977,0.09374999999999997,0.5424107142857143
Righteous Disgrace_Don Francisco_1991,-0.27365079365079364,0.6865079365079364
Ring The Alarm_Naughty By Nature_1999,-0.057630135387488346,0.49337068160597586
Riot Squad (1991 Digital Remaster)_Bad Brains_1983,0.09166666666666665,0.625
Ripped Pants_Spongebob Squarepants_2005,-0.03643518518518519,0.295462962962963
Rise & Shine_The Cardigans_1994,-0.10444444444444448,0.3911111111111112
Risen From Within_Astarte_2000,-0.0032407407407407337,0.4740740740740741
River Is Waiting_Irma Thomas_2008,0.1318181818181818,0.5203463203463203
Road Warrior's Lament_Kris Kristofferson_1995,0.11190476190476191,0.5952380952380952
Roadhouse Blues (Live In Detroit) (LP Version)_The Doors_1991,-0.062118882275132285,0.42568783068783067
Rock & Roll Renegade_The Frantic_2007,0.2650531286894923,0.6051948051948052
Rock America_Danger Danger_1989,-0.00454545454545455,0.4765151515151515
Rock Biter (Album Version)_Red I Flight_2008,0.14583333333333331,0.5444444444444444
Rock Bottom_House Of Lords_2006,0.11970794905577517,0.5254830917874397
Rock CoKane Flow_De La Soul  MF Doom_2004,0.08906910397295009,0.5061205621301775
Rock Island Blues_Furry Lewis_1927,0.18333333333333335,0.37222222222222223
Rock Me (Live In Boston_ 1970) (1st Show)_The Doors_2011,-0.0013071895424836661,0.46209150326797394
Rock Me Baby_Freddie King_1980,0.23500000000000001,0.39333333333333337
Rock Me_Santana_2016,0.16666666666666666,0.6
Rock N Roll_Remi Nicole_2007,0.07354845446950714,0.39032999164578136
Rock Of Gibraltar_Nick Cave and The Bad Seeds_2003,0.20984623015873013,0.46664186507936506
Rock On The Radio_Firehouse_1990,0.27999999999999997,0.5
Rock Star_Agnostic Front_1999,0.06031746031746032,0.396031746031746
Rock Steady_Bad Company_1974,0.22625,0.5849999999999999
Rock Tha Party_Bombay Rockers_2004,-0.18216540404040404,0.4344444444444445
Rock The House (Explicit)_Gorillaz_2001,0.11205314009661838,0.47671497584541067
Rock The House (Radio Edit)_Gorillaz_2001,0.11205314009661838,0.47671497584541067
Rock The Night_Hellsongs_2008,0.19017384731670445,0.611602418745276
Rock the Spot_Blackalicious_1999,0.1008678451178451,0.5093804713804714
Rocket_The Smashing Pumpkins_1993,0.12771901049942877,0.49176677462799134
Rockin' Every Night (Live)_Gary Moore_2005,0.1260037348272642,0.4952847805788982
Rocks Off_The Rolling Stones_1972,-0.0509469696969697,0.9135732323232323
Role Model_Steel Pulse_1997,-0.08777056277056278,0.4339069264069264
Roll Old Jeremiah_The Black Crowes_2009,0.0017973856209150263,0.3435807656395891
Roller Derby_Leon Russell_2016,0.16142399267399268,0.49684065934065935
Rollercoaster Ride_Aaron Watson_2008,0.16102941176470584,0.5093137254901962
Rollercoasting_Helen Love_1994,0.24210437710437707,0.5081481481481481
Rollin' and Tumblin'_RL Burnside_2001,0.12896825396825395,0.540079365079365
Rolo Le Baroudeur_Julien Clerc_1971,-0.8333333333333334,0.8666666666666666
Roman Empire_Pod_2008,0.06232363315696649,0.6844797178130512
Romantic Rights (Jesper Dahlback Remix)_Death From Above 1979_2004,0.13001443001443,0.4840548340548341
Romantic Rights_Death From Above 1979_2004,0.13001443001443,0.4840548340548341
Romeo's Exile_Liam O'Flynn_1995,0.0,0.0
Room 13_Black Flag_1981,-0.03043478260869566,0.5289855072463768
Rosa Rio_Jim Reeves_2000,0.23934782608695648,0.6773913043478261
Rosalita (Come Out Tonight)_Bruce Springsteen_1973,-0.053237561050061055,0.5154410866910866
Roses_Silverchair_1997,-0.051851851851851864,0.5296296296296296
Rotate_Capone-N-Noreaga feat Busta Rhymes and Ron Browz_2009,0.05384014252575044,0.2909348587920017
Roter Rolls Royce_Ideal_1980,0.0,0.0
Rotten Apples_The Smashing Pumpkins_1995,0.13602941176470584,0.5726307189542483
Rowena_Loudon Wainwright III_2009,0.06203703703703703,0.30856481481481485
Rue de Nantes_Oldelaf et Monsieur D_2006,0.5166666666666666,0.6833333333333333
Rumba De Barcelona_Los Manolos_1993,-0.02121212121212122,0.5515151515151514
Rumour (Abstract Hip Hop Mix)_bel canto_1996,0.3305555555555556,0.5888888888888889
Run A Mile_The Pineapple Thief_2006,0.08421717171717169,0.33434343434343433
Runaround (Live Version)_Van Halen_1991,-0.10675054112554119,0.4257205513784456
Runaway Train (LP Version)_Geddy Lee_2000,-0.22261904761904763,0.39940476190476193
Runnin' Away_Eddie Money_1983,0.024521072796934863,0.475
Running On The Rocks_Shriekback_1986,-0.1171875,0.521875
Run_Lighthouse Family_2001,-0.05,0.4
Sabotage_Cancer Bats_2010,0.11493055555555556,0.4902777777777778
Saca La Botella_Sonora Santanera_1961,0.375,0.47500000000000003
Sachmagehtsnoch_Dendemann_2006,0.55625,1.0
Sacred_Moonspell_1997,0.11777777777777773,0.43555555555555553
Sacrifice for the Slaughtergod_Skeletonwitch_2007,-0.12777777777777774,0.6611111111111112
Sadness_Mavado_2007,0.004989177489177488,0.5528571428571428
Safe Sex_Erick Sermon_1993,0.2570701449547603,0.509628220782067
Safety Net (Album Version)_Moros Eros_2007,0.042460317460317455,0.3362942612942613
Sag es sag es feat Neo_Samy Deluxe_2006,0.3125,0.9375
Sag Ihnen Bescheid_Headliners_2005,0.04907407407407407,0.4648148148148148
Sahti Waari_Turisas_2004,0.0,0.0
Said You'd Be_The Panic Channel_2006,0.41875,0.65
Salamanders In The Sun_Steve Vai_1984,0.0,0.0
Salario Garantito (Versione Strumentale)_99 Posse_1992,0.0,0.0
Sally Can't Dance_Lou Reed_1974,-0.043787629994526546,0.4318828680897646
Sally In the Garden_Kathy Mattea_2008,0.04928634167764602,0.32930390865173476
Salva Mea_Faithless_1995,0.06746031746031747,0.3908730158730159
Salzanitos_Juan Carlos Baglietto_1985,0.0,0.0
Sam und Bo_ NEO_Samy Deluxe_2005,0.009468864468864469,0.4853113553113552
Same Old Song And Dance_Aerosmith_1974,0.03320105820105821,0.23187830687830685
Same Old Song_Kris Kristofferson_1974,0.08499779541446209,0.43080908289241626
Same Old Thing_Albert Collins_1993,0.08241758241758243,0.2867445054945055
San Cristobal_Dusminguet_2001,0.0,0.0
Sanctify Yourself (Extended Remix)_Simple Minds_1985,0.14743589743589744,0.441025641025641
Sanctuary_Sick Of It All_1999,0.28958333333333336,0.5402777777777777
Sangre americana_Bacilos_2004,0.0,0.0
Sarah Yellin'_3 Doors Down_2002,-0.028395061728395073,0.48024691358024696
Satellite Of Love (Album Version)_Porno For Pyros_1999,0.36299019607843136,0.6039215686274509
Saturday Love_Alexander O'Neal_2008,0.4036544850498339,0.5568936877076415
Saturday Night's Alright (For Fighting)_Nickelback featuring Kid Rock_2003,0.12579139610389609,0.43538961038961044
Save Me (Rolling Stone Original Version)_Unwritten Law_2005,-0.32213924963924956,0.5296681096681097
Save My Soul (Cypher UK Radio Edit)_Kristine W_2004,0.3547619047619048,0.5071428571428571
Saved (LP Version)_Chris Rodriguez_2007,-0.03893939393939395,0.7124242424242424
Saved_9th Wonder_2007,0.038434343434343446,0.4609848484848485
Savin' Me_Nickelback_2005,-0.08061224489795918,0.4622448979591836
Savu hÃ¤lvenee_Kaija Koo_1998,0.0,0.0
Say A Little Prayer_Mary Black_2001,0.20492424242424243,0.5991666666666666
Say Goodbye_Barry Manilow_2006,0.2735294117647059,0.5352941176470588
Say Hello_April Wine_1979,0.042777777777777776,0.49564814814814806
Say How I Feel_Rhian Benson_2004,-0.017857142857142853,0.43786375661375665
Say Something [featuring Jean Grae] (Album Version)_Talib Kweli_2007,-0.056944656650539,0.4959905780494016
Say What_Chris Standring_2003,0.2784316635745207,0.5459756751185322
Say Yeah_Capleton_2005,0.08685064935064936,0.5019801186467852
Say Your Prayers_Gang Starr_1991,0.20666666666666664,0.38333333333333336
Scandalon_Michael Card_1985,0.02833333333333332,0.36166666666666664
Scars and Souvenirs Intro_Max Stalling_2000,0.04791666666666666,0.5145833333333333
Scenario_A Tribe Called Quest_1991,0.03548100443659655,0.40875737323105743
Schitzo_brokeNCYDE_2008,-0.5475694444444444,0.6777777777777778
School Spirit Skit 2_Kanye West_2003,0.22334183673469385,0.6377551020408163
School_Nirvana_1993,0.16,0.5399999999999999
Scientas_Shamen_1992,0.0,0.0
Scotch and Soda_Kingston Trio_1991,0.2833333333333333,0.61
Scream On Em_The Game_2006,-0.08185477716727721,0.38596993284493275
Screen Kiss_Thomas Dolby_1984,0.08935185185185186,0.4016203703703704
Se Viene_Bersuit Vergarabat_1998,0.0,0.0
Search For Jenny_Francis Lai_1970,0.0,0.0
Searching For Home_Skrape_2003,-0.049999999999999996,0.4444444444444444
Searching_Buju Banton_1993,0.1837335216572505,0.5286252354048965
Sebastian_Daylight Torn_2001,0.36688311688311687,0.650974025974026
Second Chances feat Bilal & Darien Brockington_Little Brother_2010,0.07184901738473165,0.5111016628873771
